longitude,latitude,Cena,Izby,Druh,Plocha,distance_from_centre
18.0577085,48.88971,125000,2,2 izbový byt,60,108.1
18.0335209,48.884936,104990,3,3 izbový byt,69,106.6
18.1662021,48.9634886,87900,1,1 izbový byt,36,119.5
18.2348862,48.9985733,83990,1,1 izbový byt,39,125.7
18.1162596,48.9632506,126900,3,3 izbový byt,69,117.1
18.1162596,48.9632506,122900,2,2 izbový byt,56,117.1
18.0335209,48.884936,101000,3,3 izbový byt,67,106.6
18.0335209,48.884936,120000,3,3 izbový byt,73,106.6
18.0378496,48.8939462,121990,3,3 izbový byt,74,107.5
18.0378496,48.8939462,105000,3,3 izbový byt,64,107.5
18.1207133,48.9343112,139900,3,3 izbový byt,107,114.9
17.941614,48.821686,119950,2,2 izbový byt,53,96.9
18.1709914,48.9617553,111500,3,3 izbový byt,69,119.6
18.1740682,48.9618855,114990,3,3 izbový byt,62,119.7
18.1780684,48.9537565,175000,3,3 izbový byt,80,119.2
18.0378496,48.8939462,139990,3,3 izbový byt,72,107.5
18.0285215,48.8793191,132500,2,2 izbový byt,56,105.9
18.0378496,48.8939462,124900,2,2 izbový byt,57,107.5
18.1175874,48.9653498,114800,2,2 izbový byt,56,117.4
18.0378496,48.8939462,144990,3,3 izbový byt,67,107.5
18.1454209,48.9365955,115000,3,3 izbový byt,69,116.2
17.941614,48.821686,107800,2,2 izbový byt,43,96.9
18.1709914,48.9617553,85990,1,1 izbový byt,40,119.6
18.0577265,48.8897049,114900,2,2 izbový byt,60,108.1
18.0335209,48.884936,164700,2,2 izbový byt,60,106.6
18.0335209,48.884936,183990,3,3 izbový byt,250,106.6
18.7643248,48.7313798,79997,2,2 izbový byt,65,138.1
18.4661548,49.0999403,136999,3,3 izbový byt,62,145.4
18.4481529,49.1169161,90000,2,2 izbový byt,55,145.9
18.4551311,49.1078348,145000,3,3 izbový byt,75,145.5
18.4661548,49.0999403,135000,4,4 izbový byt,94,145.4
18.622758,48.7831689,90000,3,3 izbový byt,70,131.9
18.4661548,49.0999403,91500,2,2 izbový byt,50,145.4
18.6213139,48.7847952,103000,3,3 izbový byt,70,132
18.4545605,49.1109652,60000,1,1 izbový byt,29,145.7
18.0318329,48.8812299,123600,2,2 izbový byt,69,106.2
18.5355668,48.7112474,63000,1,1 izbový byt,30,122.3
18.6012654,48.7732242,84000,3,3 izbový byt,64,130
18.6163405,48.7702583,105000,3,3 izbový byt,57,130.8
18.6207084,48.7709029,93500,3,3 izbový byt,64,131.1
18.7619016,48.7345645,56500,2,2 izbový byt,57,138.1
18.6207084,48.7709029,105990,3,3 izbový byt,57,131.1
18.6071117,48.7709547,72990,2,2 izbový byt,57,130.3
18.6090589,48.773215,101990,2,2 izbový byt,64,130.5
18.2580794,48.7255977,102900,2,2 izbový byt,66,106.3
18.5995103,48.7690315,88990,2,2 izbový byt,58,129.7
18.376059,48.6246757,68900,2,2 izbový byt,69,107.4
18.7601382,48.7273912,87990,4,4 izbový byt,84,137.6
18.5384082,48.7130593,91900,3,3 izbový byt,85,122.6
18.7544685,48.7378656,58000,2,2 izbový byt,58,137.8
18.606828,48.7685583,108000,2,2 izbový byt,64,130.1
18.5823167,48.8135841,68000,2,2 izbový byt,51,131.3
18.7575233,48.7231967,54000,2,2 izbový byt,65,137.2
18.60091,48.769119,84900,2,2 izbový byt,56,129.8
18.5995103,48.7690315,85000,2,2 izbový byt,57,129.7
18.622758,48.7831689,104900,3,3 izbový byt,70,131.9
18.3265165,49.1250359,139000,3,3 izbový byt,72,140.7
18.0474991,48.8699442,112000,2,2 izbový byt,45,106
18.1594775,48.9133919,163000,4,4 izbový byt,83,115
18.1594775,48.9133919,165000,4,4 izbový byt,73,115
18.0501037,48.8897802,160000,3,3 izbový byt,100,107.8
18.0366682,48.8816325,117000,1,1 izbový byt,38,106.4
18.0662187,48.8993538,148000,3,3 izbový byt,71,109.3
18.1709732,48.9075424,97000,1,1 izbový byt,42,115.1
18.1594775,48.9133919,126000,3,3 izbový byt,67,115
18.183018,48.842484,91500,3,3 izbový byt,57,110.5
18.1594775,48.9133919,123000,3,3 izbový byt,63,115
17.5676564,48.7575876,83000,2,2 izbový byt,58,75.9
17.5651643,48.7504728,102000,3,3 izbový byt,70,75.1
17.5651643,48.7504728,130000,3,3 izbový byt,80,75.1
17.5651643,48.7504728,83000,2,2 izbový byt,60,75.1
17.5651643,48.7504728,102000,3,3 izbový byt,70,75.1
18.16857783,48.91036726,190000,2,2 izbový byt,80,115.2
18.16857783,48.91036726,115000,1,1 izbový byt,53,115.2
18.0169173,48.8947656,110010,2,2 izbový byt,50,106.6
18.0169173,48.8947656,109350,2,2 izbový byt,50,106.6
18.0169173,48.8947656,122000,2,2 izbový byt,55,106.6
18.0323694,48.8797871,128000,2,2 izbový byt,60,106.1
18.0169173,48.8947656,119800,2,2 izbový byt,54,106.6
18.0169173,48.8947656,120130,2,2 izbový byt,54,106.6
18.0343217,48.88523127,118900,2,2 izbový byt,52,106.6
18.16857783,48.91036726,130000,2,2 izbový byt,53,115.2
18.16857783,48.91036726,195000,3,3 izbový byt,93,115.2
18.2348862,48.9985733,116000,2,2 izbový byt,57,125.7
18.0378496,48.8939462,123000,2,2 izbový byt,58,107.5
18.0343217,48.88523127,118900,2,2 izbový byt,52,106.6
17.6897947,48.7808322,148000,4,4 izbový byt,100,82.5
18.1709914,48.9617553,139900,3,3 izbový byt,79,119.6
17.5401902,48.6651056,69900,2,2 izbový byt,46,65.9
18.259244,48.71915,110000,3,3 izbový byt,76,105.9
18.6012654,48.7732242,84500,3,3 izbový byt,64,130
18.7628337,48.7596829,73990,3,3 izbový byt,62,139.5
18.7576613,48.7231737,66000,2,2 izbový byt,61,137.2
18.3886629,48.7771205,80000,3,3 izbový byt,60,117.4
18.2409304,48.764564,88000,4,4 izbový byt,89,108
18.7557785,48.7362186,80000,2,2 izbový byt,64,137.8
18.6311311,48.7861384,90000,3,3 izbový byt,70,132.6
18.7576613,48.7231737,88000,4,4 izbový byt,105,137.2
18.259244,48.71915,99000,3,3 izbový byt,57,105.9
18.6046442,48.773011,97000,3,3 izbový byt,76,130.2
18.259244,48.71915,80000,1,1 izbový byt,42,105.9
18.6212102,48.7317846,92000,3,3 izbový byt,65,128.9
18.6046849,48.7710323,84900,2,2 izbový byt,56,130.1
18.5995103,48.7690315,89990,2,2 izbový byt,58,129.7
18.259244,48.71915,67000,1,1 izbový byt,36,105.9
17.941614,48.821686,125000,2,2 izbový byt,45,96.9
18.259244,48.71915,86000,2,2 izbový byt,62,105.9
18.622758,48.7831689,90700,3,3 izbový byt,64,131.9
18.259244,48.71915,65000,2,2 izbový byt,60,105.9
18.606419,48.7748752,86000,2,2 izbový byt,55,130.4
18.623306,48.790644,65000,3,3 izbový byt,75,132.4
18.5858707,48.7810575,152500,2,2 izbový byt,60,129.5
18.6167192,48.7805428,111000,3,3 izbový byt,72,131.4
17.6900087,48.7783299,99990,3,3 izbový byt,70,82.2
17.6900087,48.7783299,58500,2,2 izbový byt,41,82.2
18.2869953,49.037861,108000,4,4 izbový byt,89,131.5
17.8258408,48.7502458,103000,2,2 izbový byt,44,85.4
18.60091,48.769119,84500,3,3 izbový byt,64,129.8
18.60091,48.769119,101990,2,2 izbový byt,63,129.8
18.2987333,49.1340041,173900,2,2 izbový byt,56,140.2
18.60091,48.769119,50990,1,1 izbový byt,36,129.8
18.60091,48.769119,72500,2,2 izbový byt,43,129.8
18.0378496,48.8939462,178000,2,2 izbový byt,59,107.5
18.0378496,48.8939462,123500,1,1 izbový byt,41,107.5
18.4435367,49.1083808,123200,3,3 izbový byt,70,145
18.0378496,48.8939462,99900,1,1 izbový byt,43,107.5
18.0378496,48.8939462,99900,2,2 izbový byt,43,107.5
18.0492151,48.8718832,147900,2,2 izbový byt,60,106.2
18.0378496,48.8939462,144900,3,3 izbový byt,64,107.5
18.7601382,48.7273912,72000,3,3 izbový byt,76,137.6
18.5407648,48.7179374,89900,3,3 izbový byt,85,123
18.5407648,48.7179374,89900,3,3 izbový byt,85,123
18.0492151,48.8718832,153000,3,3 izbový byt,78,106.2
18.0378496,48.8939462,147500,3,3 izbový byt,58,107.5
18.0378496,48.8939462,114900,3,3 izbový byt,72,107.5
18.2912574,49.0692389,60999,2,2 izbový byt,74,134.3
18.3199289,49.1231972,127999,2,2 izbový byt,50,140.3
18.1594775,48.9133919,109999,3,3 izbový byt,68,115
18.4530389,49.111208,97999,2,2 izbový byt,56,145.7
17.6934767,48.7791596,118500,3,3 izbový byt,82,82.5
18.606419,48.7748752,88500,3,3 izbový byt,64,130.4
17.687828,48.7835954,117000,3,3 izbový byt,80,82.7
18.6184161,48.7836081,106000,3,3 izbový byt,74,131.7
18.7575233,48.7231967,56000,2,2 izbový byt,65,137.2
17.8326971,48.7563795,115000,2,2 izbový byt,55,86.2
18.7544685,48.7378656,68000,3,3 izbový byt,70,137.8
18.60091,48.769119,72000,2,2 izbový byt,53,129.8
18.6051362,48.7702357,82000,2,2 izbový byt,62,130.1
18.7575233,48.7231967,65000,2,2 izbový byt,65,137.2
17.8326971,48.7563795,67000,1,1 izbový byt,32,86.2
18.7629292,48.7392714,80000,3,3 izbový byt,65,138.4
18.60091,48.769119,62990,2,2 izbový byt,50,129.8
18.6375943,48.7806135,125000,3,3 izbový byt,82,132.7
18.6375943,48.7806135,139999,3,3 izbový byt,82,132.7
18.6437358,48.7761053,105000,3,3 izbový byt,64,132.8
18.6004911,48.7665471,72200,2,2 izbový byt,42,129.6
18.622758,48.7831689,79900,3,3 izbový byt,71,131.9
18.3614156,48.6275765,62990,1,1 izbový byt,38,106.6
18.3785847,48.6216119,90900,2,2 izbový byt,49,107.4
18.3614156,48.6275765,76900,1,1 izbový byt,37,106.6
18.16857783,48.91036726,129000,2,2 izbový byt,54,115.2
18.16857783,48.91036726,115000,1,1 izbový byt,50,115.2
18.16857783,48.91036726,115000,1,1 izbový byt,45,115.2
18.0497599,48.8764543,119900,1,1 izbový byt,48,106.6
18.062593,48.8985347,144000,3,3 izbový byt,64,109.1
17.5388366,48.6600149,68000,3,3 izbový byt,69,65.3
18.0206514,48.8943596,189000,3,3 izbový byt,81,106.8
18.1736652,48.9619235,137500,4,4 izbový byt,82,119.7
18.2348862,48.9985733,75000,2,2 izbový byt,61,125.7
18.0206514,48.8943596,189000,3,3 izbový byt,81,106.8
17.6895564,48.783032,84000,3,3 izbový byt,56,82.7
17.81587429,48.75094705,84900,1,1 izbový byt,32,85
18.4481529,49.1169161,120980,3,3 izbový byt,68,145.9
18.0232509,48.8979639,93900,2,2 izbový byt,49,107.2
18.3614156,48.6275765,55000,2,2 izbový byt,240,106.6
18.6327098,48.7856705,99000,3,3 izbový byt,70,132.7
18.60091,48.769119,76000,2,2 izbový byt,53,129.8
18.6012021,48.7692938,84000,1,1 izbový byt,50,129.8
18.60091,48.769119,84000,2,2 izbový byt,50,129.8
18.259244,48.71915,55000,2,2 izbový byt,240,105.9
18.60091,48.769119,78000,2,2 izbový byt,51,129.8
18.60091,48.769119,55000,2,2 izbový byt,240,129.8
18.1594775,48.9133919,117700,2,2 izbový byt,57,115
18.3272988,49.065267,169000,3,3 izbový byt,87,135.7
18.259244,48.71915,73500,2,2 izbový byt,41,105.9
18.3272988,49.065267,137755,3,3 izbový byt,89,135.7
18.0525142,48.8997198,132500,2,2 izbový byt,60,108.7
18.2580794,48.7255977,75500,3,3 izbový byt,70,106.3
18.259244,48.71915,73500,2,2 izbový byt,41,105.9
18.0290685,48.901203,119000,2,2 izbový byt,48,107.8
18.3652896,48.6250334,110000,3,3 izbový byt,70,106.7
17.941614,48.821686,143000,2,2 izbový byt,56,96.9
18.1692212,48.9579192,98000,2,2 izbový byt,47,119.2
18.7628337,48.7596829,53000,3,3 izbový byt,61,139.5
17.56265,48.7638362,89000,2,2 izbový byt,57,76.4
18.4481529,49.1169161,104900,2,2 izbový byt,52,145.9
18.60091,48.769119,115000,3,3 izbový byt,70,129.8
18.4454203,49.118947,120819,2,2 izbový byt,69,145.9
18.4454203,49.118947,120819,2,2 izbový byt,69,145.9
18.0722682,48.8990496,146000,3,3 izbový byt,70,109.6
18.0320975,48.8768963,105000,2,2 izbový byt,55,105.8
18.1743223,48.9599393,155000,4,4 izbový byt,83,119.6
18.5248179,48.6848803,79000,3,3 izbový byt,70,120.2
18.4700982,48.7304177,82000,3,2 izbový byt,51,119.4
17.8326971,48.7563795,114990,3,3 izbový byt,61,86.2
18.7601382,48.7273912,78000,3,3 izbový byt,145,137.6
18.7601382,48.7273912,79999,3,3 izbový byt,75,137.6
18.7601382,48.7273912,56400,2,2 izbový byt,56,137.6
18.4481529,49.1169161,125500,2,2 izbový byt,68,145.9
18.3614156,48.6275765,79990,3,3 izbový byt,64,106.6
18.3614156,48.6275765,92500,3,3 izbový byt,83,106.6
18.3614156,48.6275765,79990,3,3 izbový byt,64,106.6
18.60091,48.769119,72000,2,2 izbový byt,55,129.8
18.60091,48.769119,155000,4,4 izbový byt,108,129.8
18.60091,48.769119,89990,2,2 izbový byt,60,129.8
18.60091,48.769119,98000,3,3 izbový byt,59,129.8
18.60091,48.769119,128500,3,3 izbový byt,79,129.8
18.60091,48.769119,108000,3,3 izbový byt,64,129.8
18.5407648,48.7179374,99900,3,3 izbový byt,65,123
18.5407648,48.7179374,73000,2,2 izbový byt,50,123
18.3614156,48.6275765,87990,2,2 izbový byt,52,106.6
18.7601382,48.7273912,67500,3,3 izbový byt,85,137.6
18.2520107,48.5792918,90999,3,3 izbový byt,85,97
18.60091,48.769119,107500,3,3 izbový byt,70,129.8
18.60091,48.769119,83000,3,3 izbový byt,65,129.8
18.60091,48.769119,78000,2,2 izbový byt,66,129.8
18.60091,48.769119,97000,3,3 izbový byt,70,129.8
18.5407648,48.7179374,65000,1,1 izbový byt,33,123
18.259244,48.71915,97990,2,2 izbový byt,65,105.9
18.2987333,49.1340041,153500,4,4 izbový byt,85,140.2
18.60091,48.769119,102000,3,3 izbový byt,64,129.8
18.7601382,48.7273912,62000,2,2 izbový byt,63,137.6
17.5651643,48.7504728,84000,2,2 izbový byt,60,75.1
18.60091,48.769119,69900,2,2 izbový byt,57,129.8
18.60091,48.769119,73000,2,2 izbový byt,50,129.8
18.3614156,48.6275765,84000,2,2 izbový byt,56,106.6
18.4481529,49.1169161,139950,3,3 izbový byt,82,145.9
18.5407648,48.7179374,82900,3,3 izbový byt,62,123
18.588608,48.8172277,69900,1,1 izbový byt,40,131.9
18.0378496,48.8939462,89000,2,2 izbový byt,55,107.5
18.2058909,49.0650416,87000,2,2 izbový byt,53,130
18.2058909,49.0650416,119900,3,3 izbový byt,80,130
18.0192179,48.90369329,198023,3,3 izbový byt,75,107.5
18.0335208,48.884936,159900,3,3 izbový byt,73,106.6
18.6012021,48.7692938,84000,2,2 izbový byt,50,129.8
18.1448085,48.9386467,107000,2,2 izbový byt,61,116.4
18.3792542,48.6257559,79990,3,3 izbový byt,65,107.7
17.819797,48.7616928,128772,2,2 izbový byt,52,86.1
17.819797,48.7616928,127749,2,2 izbový byt,53,86.1
17.819797,48.7616928,190234,3,3 izbový byt,75,86.1
17.819797,48.7616928,94371,1,1 izbový byt,31,86.1
17.819797,48.7616928,183253,3,3 izbový byt,79,86.1
17.819797,48.7616928,164995,3,3 izbový byt,72,86.1
17.819797,48.7616928,120246,2,2 izbový byt,57,86.1
17.8326971,48.7563795,112500,2,2 izbový byt,68,86.2
18.60091,48.769119,79980,2,2 izbový byt,58,129.8
18.60091,48.769119,89000,2,2 izbový byt,56,129.8
18.2520107,48.5792918,64000,1,1 izbový byt,35,97
18.2348862,48.9985733,103380,3,3 izbový byt,61,125.7
18.1635075,48.7860004,170000,5,5 a viac izbový byt,355,105.2
18.0378496,48.8939462,117900,1,1 izbový byt,44,107.5
18.2348862,48.9985733,103380,3,3 izbový byt,61,125.7
18.60091,48.769119,89000,3,3 izbový byt,54,129.8
18.4481529,49.1169161,128000,3,3 izbový byt,63,145.9
17.5651643,48.7504728,110000,3,3 izbový byt,69,75.1
18.0378496,48.8939462,126900,3,3 izbový byt,74,107.5
18.7601382,48.7273912,62000,3,3 izbový byt,70,137.6
18.588608,48.8172277,75000,2,2 izbový byt,51,131.9
18.0378496,48.8939462,104800,2,2 izbový byt,43,107.5
18.0378496,48.8939462,129900,3,3 izbový byt,73,107.5
18.0378496,48.8939462,169900,3,3 izbový byt,86,107.5
18.60091,48.769119,95000,3,3 izbový byt,70,129.8
18.2518167,48.6200766,91990,4,4 izbový byt,72,99.3
18.0378496,48.8939462,82900,1,1 izbový byt,35,107.5
18.7601382,48.7273912,58000,3,3 izbový byt,73,137.6
18.7601382,48.7273912,51850,2,2 izbový byt,57,137.6
18.0378496,48.8939462,234000,3,3 izbový byt,87,107.5
18.3614156,48.6275765,80000,3,3 izbový byt,58,106.6
18.0378496,48.8939462,123000,2,2 izbový byt,46,107.5
18.1743223,48.9599393,76990,1,1 izbový byt,30,119.6
18.7601382,48.7273912,58000,2,2 izbový byt,58,137.6
18.4481529,49.1169161,79950,2,2 izbový byt,55,145.9
18.1454209,48.9365955,101980,2,2 izbový byt,60,116.2
18.0378496,48.8939462,199000,3,3 izbový byt,73,107.5
18.1454209,48.9365955,105000,2,2 izbový byt,56,116.2
18.2520107,48.5792918,95000,3,3 izbový byt,74,97
18.0378496,48.8939462,99950,2,2 izbový byt,47,107.5
18.0378496,48.8939462,104950,2,2 izbový byt,55,107.5
18.0378496,48.8939462,143000,3,3 izbový byt,72,107.5
18.1743223,48.9599393,135950,3,3 izbový byt,70,119.6
18.1743223,48.9599393,112500,3,3 izbový byt,68,119.6
17.5651643,48.7504728,116050,3,3 izbový byt,65,75.1
18.1743223,48.9599393,138500,4,4 izbový byt,82,119.6
18.0378496,48.8939462,155000,3,3 izbový byt,78,107.5
18.5840386,48.7813298,142980,3,3 izbový byt,82,129.4
18.3614156,48.6275765,60000,1,1 izbový byt,46,106.6
18.5840386,48.7813298,132980,4,4 izbový byt,93,129.4
18.0378496,48.8939462,125950,3,3 izbový byt,72,107.5
18.4481529,49.1169161,91500,2,2 izbový byt,51,145.9
18.259244,48.71915,71950,1,1 izbový byt,41,105.9
18.1743223,48.9599393,140800,4,4 izbový byt,82,119.6
18.0378496,48.8939462,155000,3,3 izbový byt,82,107.5
18.0378496,48.8939462,139990,4,4 izbový byt,81,107.5
18.0184697,48.8503495,125000,3,3 izbový byt,77,102.9
18.0378496,48.8939462,129550,4,4 izbový byt,81,107.5
18.0378496,48.8939462,92000,2,2 izbový byt,43,107.5
18.1678255,48.9097495,149000,3,3 izbový byt,71,115.1
18.0378496,48.8939462,105000,2,2 izbový byt,52,107.5
18.1743223,48.9599393,103000,2,2 izbový byt,67,119.6
18.0378496,48.8939462,149900,3,3 izbový byt,81,107.5
18.0378496,48.8939462,145000,2,2 izbový byt,65,107.5
18.0378496,48.8939462,220000,3,3 izbový byt,94,107.5
18.0378496,48.8939462,149980,3,3 izbový byt,63,107.5
18.0378496,48.8939462,94980,2,2 izbový byt,45,107.5
18.0378496,48.8939462,148000,4,4 izbový byt,77,107.5
18.1743223,48.9599393,115980,3,3 izbový byt,61,119.6
18.1743223,48.9599393,90000,1,1 izbový byt,38,119.6
18.0378496,48.8939462,109950,3,3 izbový byt,70,107.5
18.1454209,48.9365955,93550,2,2 izbový byt,57,116.2
18.0378496,48.8939462,139900,2,2 izbový byt,64,107.5
18.0378496,48.8939462,124900,2,2 izbový byt,55,107.5
18.0378496,48.8939462,128550,3,3 izbový byt,72,107.5
18.259244,48.71915,79999,1,1 izbový byt,43,105.9
18.3614156,48.6275765,54990,1,1 izbový byt,37,106.6
18.0378496,48.8939462,141180,2,2 izbový byt,72,107.5
18.1743223,48.9599393,145000,3,3 izbový byt,68,119.6
18.0378496,48.8939462,174900,3,3 izbový byt,85,107.5
18.4481529,49.1169161,139000,3,3 izbový byt,62,145.9
18.2348862,48.9985733,120000,3,3 izbový byt,77,125.7
18.3614156,48.6275765,85500,2,2 izbový byt,63,106.6
18.0378496,48.8939462,112000,1,1 izbový byt,40,107.5
18.7601382,48.7273912,74500,3,3 izbový byt,75,137.6
18.4481529,49.1169161,115000,2,2 izbový byt,52,145.9
18.3614156,48.6275765,130000,4,4 izbový byt,86,106.6
18.0378496,48.8939462,129950,4,4 izbový byt,83,107.5
18.4481529,49.1169161,127950,3,3 izbový byt,62,145.9
18.0318329,48.8812299,140000,3,3 izbový byt,67,106.2
18.4454203,49.118947,163000,3,3 izbový byt,85,145.9
18.4545605,49.1109652,135000,3,3 izbový byt,64,145.7
18.05240155,48.89952584,145000,3,3 izbový byt,74,108.7
18.05717622,48.89854065,164900,3,3 izbový byt,62,108.8
18.1657177,48.9636985,123000,3,3 izbový byt,79,119.5
18.2620813,49.0098444,75000,2,2 izbový byt,61,128
18.0318329,48.8812299,125000,2,2 izbový byt,55,106.2
17.6897947,48.7808322,118000,3,3 izbový byt,87,82.5
18.1740781,48.9618886,138000,4,4 izbový byt,82,119.7
18.0323864,48.8797956,119900,3,3 izbový byt,72,106.1
18.1709914,48.9617553,138000,4,4 izbový byt,82,119.6
18.1756848,48.9549412,122900,3,3 izbový byt,68,119.2
18.223246,48.9902056,106000,2,2 izbový byt,50,124.5
18.0335208,48.884936,119000,3,3 izbový byt,68,106.6
18.0335208,48.884936,119000,3,3 izbový byt,68,106.6
18.1773343,48.9596818,119000,2,2 izbový byt,51,119.7
18.0335208,48.884936,139500,3,3 izbový byt,69,106.6
18.0497599,48.8764543,289900,3,3 izbový byt,100,106.6
18.0492151,48.8718832,139990,3,3 izbový byt,75,106.2
18.04831536,48.89872148,159000,3,3 izbový byt,85,108.4
18.3685244,48.624158,87000,2,2 izbový byt,67,106.9
18.5347333,48.7217976,82990,3,3 izbový byt,62,122.9
18.44198405,49.10554314,106782,1,1 izbový byt,48,144.7
18.44199478,49.10554314,120298,2,2 izbový byt,46,144.7
18.6227648,48.7831952,126000,3,3 izbový byt,70,131.9
18.4454203,49.118947,175000,3,3 izbový byt,90,145.9
17.8195364,48.7543538,169900,5,5 a viac izbový byt,95,85.4
18.4481529,49.1169161,127800,3,3 izbový byt,63,145.9
18.4435367,49.1083808,102900,3,3 izbový byt,64,145
18.2520107,48.5792918,65000,1,1 izbový byt,35,97
17.5394782,48.6676016,87000,2,2 izbový byt,56,66.1
17.819797,48.7616928,137000,3,3 izbový byt,62,86.1
18.6090589,48.773215,83000,2,2 izbový byt,54,130.5
18.588608,48.8172277,155000,4,4 izbový byt,91,131.9
18.6050133,48.7719449,112000,3,3 izbový byt,81,130.2
18.259244,48.71915,100000,3,3 izbový byt,73,105.9
18.3614156,48.6275765,84000,2,2 izbový byt,56,106.6
18.0206514,48.8943596,189000,3,3 izbový byt,81,106.8
18.43260348,49.1144926,123000,3,3 izbový byt,63,144.9
18.259244,48.71915,98600,3,3 izbový byt,70,105.9
18.0175945,48.8974893,175900,3,3 izbový byt,68,106.9
18.0175945,48.8974893,143600,2,2 izbový byt,54,106.9
18.0175945,48.8974893,99500,1,1 izbový byt,35,106.9
18.1594775,48.9133919,129900,3,3 izbový byt,75,115
18.14606616,48.69476958,67500,2,2 izbový byt,50,97.7
17.7642863,48.653441,89000,2,2 izbový byt,50,74.2
18.2580794,48.7255977,86000,2,2 izbový byt,62,106.3
18.44178697,49.11165552,132000,3,3 izbový byt,68,145.1
18.031148,48.8780871,126900,3,3 izbový byt,76,105.9
18.43541416,49.11358296,205000,3,3 izbový byt,88,145
18.44196259,49.10551504,99980,1,1 izbový byt,40,144.7
18.4420055,49.10555016,194816,3,3 izbový byt,83,144.7
